"EID","Tag","TagDate","TagLon","TagLat","TagCL","TagSex","CapDate","CapLon","CapLat","CapCL","CapSex","DAL","SizeDiff","MoltIncr","Molted","z","TagDepth","CapDepth","subarea","degreedays"
13568,71707,1984-09-28,-66.0828,42.7345,125,3,1985-11-18,-65.3643,42.3033,137,2,416,12,0.096,1,91.2250671153052,67.8311463946437,114.618987835967,"41",3086.47921340169
13569,71710,1984-09-28,-66.0828,42.7345,134,3,1985-11-30,-65.2937,42.3607,144,2,428,10,0.0746268656716418,1,94.2321628523308,67.8311463946437,120.633179310018,"40",2979.6640699085
13570,71734,1984-09-28,-66.0828,42.7345,117,3,1984-10-31,-66.5635,42.6977,117,3,33,0,0,0,114.366103190346,67.8311463946437,160.901059986049,"34",285.178550750265
13571,71735,1984-09-28,-66.0828,42.7345,114,3,1984-11-03,-66.5433,42.6908,114,3,36,0,0,0,115.613725769902,67.8311463946437,163.396305145159,"34",310.305371947298
13572,71737,1984-09-28,-66.0828,42.7345,125,3,1985-11-20,-65.6295,42.3557,135,2,418,10,0.08,1,84.0706298128327,67.8311463946437,100.310113231022,"40",2971.61153901462
13573,71744,1984-09-28,-66.0828,42.7345,129,3,1985-11-14,-66.5347,42.6843,135,2,412,6,0.0465116279069767,1,116.373672866155,67.8311463946437,164.916199337667,"34",2901.96673103011
13574,70853,1984-09-25,-66.2085,42.7213,142,3,1985-08-22,-66.5445,42.6857,142,2,331,0,0,0,112.805796538357,60.2052046529221,165.406388423792,"34",2237.20184763037
13575,70857,1984-09-25,-66.2085,42.7213,142,3,1986-02-22,-65.4598,42.1357,152,2,515,10,0.0704225352112676,1,160.731832389576,60.2052046529221,261.25846012623,"41",3936.49616560223
13576,70861,1984-09-25,-66.2085,42.7213,137,3,1989-09-20,-66.582,42.6797,151,2,1821,14,0.102189781021898,1,113.421262217687,60.2052046529221,166.637319782451,"41",13438.6750732043
13577,70864,1984-09-25,-66.2085,42.7213,124,3,1985-08-28,-66.6193,42.6288,124,2,337,0,0,0,114.921183336454,60.2052046529221,169.637162019986,"41",2460.39996388249
13578,70873,1984-09-25,-66.2085,42.7213,124,3,1985-07-23,-66.5862,42.7088,124,2,301,0,0,0,110.806401385834,60.2052046529221,161.407598118745,"34",2014.28729418666
13579,70879,1984-09-25,-66.2085,42.7213,99,3,1986-05-17,-66.0883,42.1372,111,2,599,12,0.121212121212121,1,125.487015437889,60.2052046529221,190.768826222857,"41",4418.25910602152
13580,70887,1984-09-25,-66.2085,42.7213,130,3,1985-11-20,-65.5958,42.3497,139,2,421,9,0.0692307692307692,1,79.6767974834378,60.2052046529221,99.1483903139535,"41",3184.43956135724
13581,70897,1984-09-25,-66.2085,42.7213,122,3,1985-11-30,-65.0642,42.3695,132,2,431,10,0.0819672131147541,1,136.484819208696,60.2052046529221,212.764433764469,"41",3282.92339325462
13582,70898,1984-09-25,-66.2085,42.7213,138,3,1985-08-22,-66.6927,42.691,138,2,331,0,0,0,115.883629147993,60.2052046529221,171.562053643064,"41",2410.13979610521
13583,70902,1984-09-25,-66.2085,42.7213,129,3,1986-02-13,-64.9172,42.4537,144,2,506,15,0.116279069767442,1,91.6702422744243,60.2052046529221,123.135279895927,"41",3781.44526106436
13584,70905,1984-09-25,-66.2085,42.7213,125,3,1986-11-29,-65.5795,42.3458,136,3,795,11,0.088,1,78.6779624378084,60.2052046529221,97.1507202226947,"41",5885.00944426836
13585,70906,1984-09-25,-66.2085,42.7213,147,3,1985-08-14,-65.6397,42.3565,147,2,323,0,0,0,80.257658941972,60.2052046529221,100.310113231022,"40",2152.385736694
13586,70918,1984-09-25,-66.068,42.6315,121,3,1986-02-15,-66.1075,42.28,128,2,508,7,0.0578512396694215,1,166.183147507333,70.258093034097,262.108201980569,"41",3889.41760504957
13587,70952,1984-09-25,-66.1353,42.7172,132,3,1985-08-23,-66.4822,42.6498,132,2,332,0,0,0,115.625709390775,60.8496875763168,170.401731205234,"40",2305.23063064603
13588,70955,1984-09-25,-66.1353,42.7172,131,3,1985-11-18,-65.3643,42.3033,140,2,419,9,0.0687022900763359,1,87.7343377061418,60.8496875763168,114.618987835967,"41",3066.99282135726
13589,70956,1984-09-25,-66.1353,42.7172,122,3,1987-07-11,-66.486,42.6492,133,3,1019,11,0.0901639344262295,1,115.625709390775,60.8496875763168,170.401731205234,"40",7092.35466056443
13590,70959,1984-09-25,-66.1353,42.7172,134,3,1986-02-14,-65.5897,42.3562,143,2,507,9,0.0671641791044776,1,78.0606983057962,60.8496875763168,95.2717090352755,"40",3666.14398579199
13591,70962,1984-09-25,-66.1353,42.7172,145,3,1985-08-07,-64.8255,42.5125,145,2,316,0,0,0,106.897960537263,60.8496875763168,152.94623349821,"41",2287.90899004559
13592,70963,1984-09-25,-66.1353,42.7172,132,3,1985-08-06,-66.4825,42.6517,132,2,315,0,0,0,115.625709390775,60.8496875763168,170.401731205234,"40",2172.50120608308
13593,70964,1984-09-25,-66.1353,42.7172,143,3,1986-03-05,-65.4975,42.3462,154,2,526,11,0.0769230769230769,1,84.1831501656786,60.8496875763168,107.51661275504,"41",3883.90969394516
13594,70975,1984-09-25,-66.1353,42.7172,135,3,1985-08-16,-66.5798,42.7048,135,2,325,0,0,0,111.128642847531,60.8496875763168,161.407598118745,"34",2190.8047422649
13595,70977,1984-09-25,-66.1353,42.7172,126,3,1986-07-16,-64.9965,42.4552,137,2,659,11,0.0873015873015873,1,92.707580123925,60.8496875763168,124.565472671533,"41",4630.19035903281
13596,70986,1984-09-25,-66.1353,42.7172,133,3,1985-11-27,-64.9838,42.4237,148,2,428,15,0.112781954887218,1,97.1041599296021,60.8496875763168,133.358632282887,"41",3161.71346338376
13597,70987,1984-09-25,-66.1353,42.7172,111,3,1986-03-31,-66.0865,42.295,124,2,552,13,0.117117117117117,1,161.469142913827,60.8496875763168,262.088598251337,"41",4161.53983069493
13598,71004,1984-09-25,-66.1353,42.7172,131,3,1986-04-30,-65.0702,42.3142,145,2,582,14,0.106870229007634,1,326.678177159008,60.8496875763168,592.506666741699,"41",4325.38269755364
13599,71005,1984-09-25,-66.1353,42.7172,144,3,1987-07-19,-66.5798,42.7048,152,2,1027,8,0.0555555555555556,1,111.128642847531,60.8496875763168,161.407598118745,"34",6961.84273999942
13600,71007,1984-09-25,-66.1353,42.7172,129,3,1986-04-13,-66.0932,42.3353,138,2,565,9,0.0697674418604651,1,158.290310382865,60.8496875763168,255.730933189414,"41",4233.46681268074
13601,71011,1984-09-25,-66.1353,42.7172,121,3,1985-08-06,-66.6488,42.6983,121,2,315,0,0,0,112.747544540679,60.8496875763168,164.645401505041,"41",2279.95738923961
13602,71012,1984-09-25,-66.1353,42.7172,142,3,1986-02-24,-65.71,42.1235,153,2,517,11,0.0774647887323944,1,184.143432638686,60.8496875763168,307.437177701056,"41",3949.66201512533
13603,71022,1984-09-25,-66.1353,42.7172,124,3,1985-11-24,-65.6812,42.3315,135,2,425,11,0.0887096774193548,1,82.1283083214564,60.8496875763168,103.406929066596,"41",3232.33729912924
13604,71025,1984-09-25,-66.1353,42.7172,148,3,1985-11-19,-66.575,42.7107,148,2,420,0,0,0,110.127778087957,60.8496875763168,159.405868599597,"34",2968.11430293012
13605,71034,1984-09-25,-66.1353,42.7172,121,3,1985-07-23,-66.144,42.5915,121,2,301,0,0,0,65.4135722315847,60.8496875763168,69.9774568868527,"40",2114.12987316428
13606,71037,1984-09-25,-66.1353,42.7172,120,3,1986-04-17,-66.0967,42.2822,128,2,569,8,0.0666666666666667,1,161.717458155483,60.8496875763168,262.585228734649,"41",4255.20505078829
13607,71044,1984-09-25,-66.1353,42.7172,121,3,1986-01-13,-65.3408,42.2495,132,2,475,11,0.0909090909090909,1,103.804021898908,60.8496875763168,146.7583562215,"41",3647.07274153235
13608,71049,1984-09-25,-66.1353,42.7172,130,3,1985-07-16,-65.3682,42.3342,130,3,294,0,0,0,86.4053021030498,60.8496875763168,111.960916629783,"41",1980.98583280384
13609,71050,1984-09-25,-66.1353,42.7172,141,3,1986-02-15,-65.3847,42.1932,158,2,508,17,0.120567375886525,1,177.783629544674,60.8496875763168,294.71757151303,"41",3889.41760504957
13610,71053,1984-09-25,-66.1353,42.7172,126,3,1985-10-23,-65.5835,42.356,138,2,393,12,0.0952380952380952,1,78.0606983057962,60.8496875763168,95.2717090352755,"40",2795.09247121705
13611,71057,1984-09-25,-66.1353,42.7172,141,3,1986-12-10,-66.534,42.6338,151,3,806,10,0.0709219858156028,1,117.788828699895,60.8496875763168,174.727969823474,"41",6044.41345992518
13612,71068,1984-09-25,-66.1353,42.7172,138,3,1985-07-23,-66.0205,42.6792,138,2,301,0,0,0,67.015500545516,60.8496875763168,73.1813135147152,"40",2062.2669339997
13613,71070,1984-09-25,-66.1353,42.7172,148,3,1986-08-30,-66.737,42.6932,159,3,704,11,0.0743243243243243,1,116.182389926008,60.8496875763168,171.515092275698,"41",5154.86775774656
13614,71075,1984-09-25,-66.1353,42.7172,158,3,1985-07-30,-65.2088,42.3458,158,2,308,0,0,0,96.8269543876448,60.8496875763168,132.804221198973,"41",2145.43237973274
13615,71079,1984-09-25,-66.1353,42.7172,108,3,1989-10-13,-66.6745,42.6795,127,2,1844,19,0.175925925925926,1,117.874475943598,60.8496875763168,174.899264310878,"41",13644.8301681237
13616,71085,1984-09-25,-66.1353,42.7172,152,3,1986-02-09,-66.0688,42.3155,158,2,502,6,0.0394736842105263,0,160.012162208553,60.8496875763168,259.174636840789,"41",3847.82337565647
13617,71097,1984-09-25,-66.1353,42.7172,130,3,1986-06-25,-64.9905,42.4418,135,2,638,5,0.0384615384615385,0,95.6025926776136,60.8496875763168,130.35549777891,"41",4444.17734343178
13618,71103,1984-09-25,-66.1353,42.7172,145,3,1987-08-27,-66.7482,42.6768,158,2,1066,13,0.0896551724137931,1,118.686841608032,60.8496875763168,176.523995639746,"41",7807.37217969558
13619,71124,1984-09-25,-66.1675,42.7727,122,3,1985-11-30,-65.5033,42.3528,136,2,431,14,0.114754098360656,1,80.975810459446,55.3115354305453,106.640085488347,"40",3139.48853829639
13620,71138,1984-09-25,-66.1675,42.7727,125,3,1986-08-22,-66.5403,42.6713,132,2,696,7,0.056,1,111.039505143501,55.3115354305453,166.767474856457,"34",4724.83684766329
13621,71143,1984-09-25,-66.1675,42.7727,148,3,1985-07-30,-66.4717,42.642,148,2,308,0,0,0,114.149319023088,55.3115354305453,172.987102615631,"40",2119.98958667324
13622,71165,1984-09-25,-66.1675,42.7727,121,3,1986-03-06,-66.0993,42.2537,132,2,527,11,0.0909090909090909,1,156.240234387779,55.3115354305453,257.168933345013,"41",4013.63458296922
13623,71166,1984-09-25,-66.1675,42.7727,137,3,1985-11-30,-65.5033,42.3528,146,2,431,9,0.0656934306569343,1,80.975810459446,55.3115354305453,106.640085488347,"40",3139.48853829639
13624,71169,1984-09-25,-66.1675,42.7727,140,3,1986-02-24,-66.1322,42.2878,147,2,517,7,0.05,1,155.910536595498,55.3115354305453,256.50953776045,"41",3949.66201512533
13625,71183,1984-09-25,-66.1675,42.7727,137,3,1985-06-05,-65.2727,42.273,137,3,253,0,0,0,108.842646611855,55.3115354305453,162.373757793165,"41",1847.40520571113
13626,71192,1984-09-25,-66.1675,42.7727,128,3,1986-11-07,-66.614,42.6397,128,3,773,0,0,0,111.204971329492,55.3115354305453,167.098407228438,"41",5758.34786261964
13627,71193,1984-09-25,-66.1675,42.7727,135,3,1986-04-30,-65.2652,42.2252,145,2,582,10,0.0740740740740741,1,224.266837398198,55.3115354305453,393.22213936585,"41",4325.38269755364
13628,71198,1984-09-25,-66.1675,42.7727,109,3,1985-08-08,-66.5823,42.7095,109,2,317,0,0,0,108.359566774645,55.3115354305453,161.407598118745,"34",2130.24162697743
13629,71206,1984-09-25,-66.1675,42.7727,134,3,1985-04-26,-65.7092,42.1245,134,2,213,0,0,0,183.858312531885,55.3115354305453,312.405089633224,"41",1622.13599019423
13630,71209,1984-09-25,-66.1675,42.7727,133,3,1986-04-24,-64.6562,42.4947,147,2,576,14,0.105263157894737,1,215.500024038168,55.3115354305453,375.68851264579,"41",4293.02436887525
13631,71215,1984-09-25,-66.1675,42.7727,129,3,1986-05-14,-65.2958,42.23,137,2,596,8,0.062015503875969,1,169.218747389088,55.3115354305453,283.125959347631,"41",4401.63666021714
13632,71218,1984-09-25,-66.1675,42.7727,135,3,1985-11-19,-65.4953,42.256,143,2,420,8,0.0592592592592593,1,95.8638282857188,55.3115354305453,136.416121140892,"41",3059.31559663191
13633,71220,1984-09-25,-66.1675,42.7727,148,3,1986-11-20,-66.6103,42.6222,158,3,786,10,0.0675675675675676,1,112.474348725266,55.3115354305453,169.637162019986,"41",5872.19923842699
13634,71228,1984-09-25,-66.1675,42.7727,106,3,1985-11-02,-66.7993,42.6538,106,2,403,0,0,0,125.327371510663,55.3115354305453,195.343207590782,"41",3038.00124105574
13635,71230,1984-09-25,-66.1675,42.7727,113,3,1985-08-01,-66.5823,42.7095,113,2,310,0,0,0,108.359566774645,55.3115354305453,161.407598118745,"34",2078.60898062773
13636,71234,1984-09-25,-66.1675,42.7727,148,3,1986-11-28,-66.7252,42.6855,158,3,794,10,0.0675675675675676,1,114.144599477658,55.3115354305453,172.977663524771,"41",5941.60794049294
13637,56793,1983-05-31,-65.379,42.1963,125,3,1983-07-19,-65.2567,42.3497,125,3,49,0,0,0,213.065958089607,294.71757151303,131.414344666183,"41",338.657079435949
13638,56804,1983-05-31,-65.3942,42.1857,127,3,1983-06-26,-65.4465,42.2062,127,3,26,0,0,0,205.998443686305,286.689130958199,125.307756414411,"41",173.025576168702
13639,56805,1983-05-31,-65.3942,42.1857,141,3,1983-06-02,-65.3992,42.1858,141,3,2,0,0,0,286.689130958199,286.689130958199,286.689130958199,"41",18.2187154736885
13640,56808,1983-05-31,-65.3942,42.1857,116,3,1983-07-27,-65.1282,42.3677,116,3,57,0,0,0,204.84763242024,286.689130958199,123.006133882281,"41",400.276615138213
13641,56809,1983-05-31,-65.3942,42.1857,119,3,1983-06-23,-65.3803,42.1958,119,3,23,0,0,0,290.703351235614,286.689130958199,294.71757151303,"41",152.708075192024
13642,56810,1983-05-31,-65.3942,42.1857,129,3,1984-07-19,-64.7365,42.5388,129,2,415,0,0,0,207.257031323066,286.689130958199,127.824931687933,"41",3075.95280021711
13643,56816,1983-05-31,-65.3942,42.1857,173,3,1983-06-20,-65.4005,42.179,173,3,20,0,0,0,280.225439307208,286.689130958199,273.761747656217,"41",132.680819926768
13644,56818,1983-05-31,-65.3942,42.1857,140,3,1983-07-05,-65.4302,42.2212,140,3,35,0,0,0,206.997512102236,286.689130958199,127.305893246274,"41",235.754676406017
13645,56821,1983-05-31,-65.4083,42.1785,116,3,1983-07-20,-65.1262,42.3822,116,3,50,0,0,0,197.411606207657,273.761747656217,121.061464759096,"41",346.250570829509
13646,56826,1983-05-31,-65.4083,42.1785,133,3,1983-06-13,-65.2737,42.2755,133,3,13,0,0,0,218.067752724691,273.761747656217,162.373757793165,"41",87.0463541252457
13647,56828,1983-05-31,-65.4083,42.1785,132,3,1983-06-10,-65.382,42.2063,132,3,10,0,0,0,208.80571431363,273.761747656217,143.849680971043,"41",67.9401208343043
13648,62195,1983-11-20,-66.5753,42.7195,126,3,1983-12-11,-66.571,42.6963,126,3,21,0,0,0,159.54027097011,157.938448089342,161.142093850879,"34",181.548303923173
13649,62199,1983-11-20,-66.5753,42.7195,126,3,1983-11-23,-66.723,42.8172,126,3,3,0,0,0,180.847703133545,157.938448089342,203.756958177747,"34",33.394791518111
13650,62201,1983-11-20,-66.5753,42.7195,109,3,1983-12-02,-66.5302,42.6845,109,3,12,0,0,0,161.427323713504,157.938448089342,164.916199337667,"34",107.957719877898
13651,62202,1983-11-20,-66.5753,42.7195,104,3,1985-07-25,-65.9492,42.8112,144,3,613,40,0.384615384615385,1,119.941164640054,157.938448089342,81.943881190766,"40",4206.2904945804
13652,62203,1983-11-20,-66.5753,42.7195,129,3,1983-12-02,-66.5302,42.6845,129,3,12,0,0,0,161.427323713504,157.938448089342,164.916199337667,"34",107.957719877898
13653,62206,1983-11-20,-66.5753,42.7195,108,3,1983-12-02,-66.5057,42.6615,108,3,12,0,0,0,162.687429339279,157.938448089342,167.436410589216,"34",107.957719877898
13654,62207,1983-11-20,-66.5753,42.7195,127,3,1984-01-03,-66.6988,42.6803,127,3,44,0,0,0,164.533380340934,157.938448089342,171.128312592526,"41",387.01072472677
13655,62210,1983-11-20,-66.5753,42.7195,121,3,1985-04-28,-66.5163,42.4265,129,2,525,8,0.0661157024793388,1,218.21086616894,157.938448089342,278.483284248538,"41",3861.36046354722
13656,62212,1983-11-20,-66.5753,42.7195,125,3,1983-12-02,-66.5698,42.7015,125,3,12,0,0,0,159.54027097011,157.938448089342,161.142093850879,"34",107.957719877898
13657,62213,1983-11-20,-66.5753,42.7195,127,3,1983-12-10,-66.5798,42.7048,127,3,20,0,0,0,159.673023104044,157.938448089342,161.407598118745,"34",173.426609684472
13658,62218,1983-11-20,-66.5753,42.7195,110,3,1985-08-15,-64.9532,42.477,119,3,634,9,0.0818181818181818,1,137.463327817383,157.938448089342,116.988207545425,"41",4580.80012195946
13659,62220,1983-11-20,-66.5753,42.7195,120,3,1983-12-02,-66.5543,42.6742,120,3,12,0,0,0,162.844628816908,157.938448089342,167.750809544474,"34",107.957719877898
13660,62224,1983-11-20,-66.5792,42.6537,131,3,1983-12-10,-66.4415,42.6268,131,3,20,0,0,0,169.362571055461,167.289858297193,171.435283813729,"40",177.224380360027
13661,62230,1983-11-20,-66.5792,42.6537,129,3,1984-10-26,-66.5782,42.6803,140,2,341,11,0.0852713178294574,1,166.963589039822,167.289858297193,166.637319782451,"41",2513.25661721459
13662,62250,1983-11-20,-66.5917,42.6442,119,3,1983-12-02,-66.5302,42.6845,119,3,12,0,0,0,166.24240903082,167.568618723973,164.916199337667,"34",107.957719877898
13663,62253,1983-11-20,-66.5917,42.6442,110,3,1985-05-11,-65.1585,42.2757,119,2,538,9,0.0818181818181818,1,288.59222361933,167.568618723973,409.615828514687,"41",3932.42575865992
13664,62261,1983-11-20,-66.5917,42.6442,114,3,1983-12-03,-66.5803,42.648,114,3,13,0,0,0,167.323600977297,167.568618723973,167.078583230622,"41",123.47910041138
13665,62262,1983-11-20,-66.5917,42.6442,117,3,1983-11-23,-66.5958,42.6138,117,3,3,0,0,0,167.969969108874,167.568618723973,168.371319493776,"41",35.4783812587761
13666,62263,1983-11-20,-66.5917,42.6442,127,3,1983-12-02,-66.5868,42.674,127,3,12,0,0,0,167.361914359481,167.568618723973,167.15520999499,"41",114.729386535048
13667,62267,1983-11-20,-66.6003,42.6137,117,3,1983-11-24,-66.6465,42.6122,117,3,4,0,0,0,171.073318136841,168.371319493776,173.775316779906,"41",44.3252865206827
13668,62272,1983-11-20,-66.6003,42.6137,130,3,1983-12-03,-66.5803,42.648,130,3,13,0,0,0,167.724951362199,168.371319493776,167.078583230622,"41",123.47910041138
13669,62293,1983-11-20,-66.6003,42.6137,113,3,1983-11-23,-66.6045,42.6582,113,3,3,0,0,0,166.715695778591,168.371319493776,165.060072063406,"41",35.4783812587761
13670,62310,1983-11-20,-66.6232,42.6168,119,3,1983-11-24,-66.649,42.6268,119,3,4,0,0,0,172.185209829494,170.892072359385,173.478347299603,"41",44.3252865206827
13671,62332,1983-11-20,-66.639,42.6088,118,3,1983-11-23,-66.5958,42.6138,118,3,3,0,0,0,174.541493626861,180.711667759947,168.371319493776,"41",35.4783812587761
13672,62339,1983-11-20,-66.639,42.6088,126,3,1983-11-24,-66.6297,42.6138,126,3,4,0,0,0,175.801870059666,180.711667759947,170.892072359385,"41",44.3252865206827
13673,62339,1983-11-24,-66.6297,42.6138,126,3,1984-06-02,-66.5388,42.6815,126,3,191,0,0,0,167.904135848526,170.892072359385,164.916199337667,"34",1219.42586881038
13674,62343,1983-11-20,-66.6605,42.6345,123,3,1984-06-01,-66.5418,42.6812,123,2,194,0,0,0,168.533421403982,171.660454384172,165.406388423792,"34",1247.32801165041
13675,62354,1983-11-20,-66.6605,42.6345,115,3,1983-11-24,-66.649,42.6268,115,3,4,0,0,0,172.569400841887,171.660454384172,173.478347299603,"41",44.3252865206827
13676,62360,1983-11-20,-66.6753,42.642,105,3,1984-06-10,-66.8012,42.6438,105,2,203,0,0,0,183.896323450004,173.781981508623,194.010665391385,"41",1403.97501146709
13677,62362,1983-11-20,-66.6753,42.642,122,3,1983-11-24,-66.6465,42.6122,122,3,4,0,0,0,173.778649144265,173.781981508623,173.775316779906,"41",44.3252865206827
13678,62368,1983-11-20,-66.6753,42.642,115,3,1985-10-22,-66.5508,42.6897,121,3,702,6,0.0521739130434783,1,168.589143326891,173.781981508623,163.396305145159,"34",4802.84420773356
13679,62369,1983-11-20,-66.6753,42.642,112,3,1985-05-10,-64.546,42.5258,123,2,537,11,0.0982142857142857,1,262.925511507515,173.781981508623,352.069041506407,"41",3926.91115873062
13680,62372,1983-11-20,-66.6753,42.642,122,3,1983-11-24,-66.6297,42.6138,122,3,4,0,0,0,172.337026934004,173.781981508623,170.892072359385,"41",44.3252865206827
13681,62374,1983-11-20,-66.6753,42.642,125,3,1983-11-24,-66.6793,42.6398,125,3,4,0,0,0,173.781981508623,173.781981508623,173.781981508623,"41",44.3252865206827
13682,62376,1983-11-20,-66.6753,42.642,125,3,1983-12-11,-66.662,42.6203,125,3,21,0,0,0,173.89561556972,173.781981508623,174.009249630817,"41",193.008047496823
13683,62381,1983-11-21,-66.8247,42.6558,103,3,1984-02-02,-66.7288,42.685,103,3,73,0,0,0,185.4051569609,197.832650397029,172.977663524771,"41",612.653465232091
13684,62382,1983-11-21,-66.8247,42.6558,107,3,1984-01-03,-66.588,42.6688,107,2,43,0,0,0,182.347707428938,197.832650397029,166.862764460847,"41",378.128069824905
13685,62412,1983-11-21,-66.7883,42.6643,121,3,1983-11-24,-66.7452,42.6628,121,3,3,0,0,0,182.677810299978,187.258831697935,178.096788902022,"41",35.4426316188177
